country_name;country_iso2;state_id;state_name;state_iso2;city_id;city_name;latitude;longitude
India;IN;4022;Uttar Pradesh;UP;131714;Dhanaura;28.95912;78.25629
India;IN;4022;Uttar Pradesh;UP;131731;Dhaurahra;27.99814;81.08975
India;IN;4022;Uttar Pradesh;UP;131750;Dhampur;29.30883;78.51083
India;IN;4022;Uttar Pradesh;UP;131761;Dibai;28.20849;78.26173
India;IN;4022;Uttar Pradesh;UP;131783;Dohrighat;26.27217;83.50916
India;IN;4022;Uttar Pradesh;UP;131791;Dostpur;26.27486;82.47091
India;IN;4022;Uttar Pradesh;UP;131806;Dadri;28.55257;77.55403
India;IN;4022;Uttar Pradesh;UP;131811;Dasna;28.67736;77.52252
India;IN;4022;Uttar Pradesh;UP;131812;Dataganj;28.0253;79.40819
India;IN;4022;Uttar Pradesh;UP;131818;Dudhi;24.21357;83.24067
India;IN;4022;Uttar Pradesh;UP;131845;Etah;27.5;78.75
India;IN;4022;Uttar Pradesh;UP;131849;Etawah;26.75;79.25
India;IN;4022;Uttar Pradesh;UP;131851;Faizabad;26.75;82.0
India;IN;4022;Uttar Pradesh;UP;131852;Farah;27.32081;77.76185
India;IN;4022;Uttar Pradesh;UP;131858;Farrukhabad;27.5;79.5
India;IN;4022;Uttar Pradesh;UP;131860;Faridnagar;28.76923;77.62934
India;IN;4022;Uttar Pradesh;UP;131861;Faridpur;28.20997;79.54149
India;IN;4022;Uttar Pradesh;UP;131863;Fatehganj West;28.4662;79.30657
India;IN;4022;Uttar Pradesh;UP;131864;Fatehgarh;27.36409;79.63111
India;IN;4022;Uttar Pradesh;UP;131868;Fatehpur;25.75;80.75
India;IN;4022;Uttar Pradesh;UP;131869;Fatehpur Chaurasi;26.78925;80.26547
India;IN;4022;Uttar Pradesh;UP;131870;Fatehpur Sikri;27.0937;77.66003
India;IN;4022;Uttar Pradesh;UP;131871;Fatehabad;27.02645;78.3027
India;IN;4022;Uttar Pradesh;UP;131876;Firozabad;27.20072;78.42867
India;IN;4022;Uttar Pradesh;UP;131880;Fyzabad;26.77549;82.15018
India;IN;4022;Uttar Pradesh;UP;131894;Gajraula;28.8457;78.2396
India;IN;4022;Uttar Pradesh;UP;131903;Gangoh;29.78004;77.26346
India;IN;4022;Uttar Pradesh;UP;131912;Ganj Dundwara;27.73308;78.94119
India;IN;4022;Uttar Pradesh;UP;131913;Ganj Muradabad;26.95733;80.184
India;IN;4022;Uttar Pradesh;UP;131916;Garautha;25.5719;79.29764
India;IN;4022;Uttar Pradesh;UP;131919;Garhi Pukhta;29.5498;77.30881
India;IN;4022;Uttar Pradesh;UP;131920;Garhmuktesar;28.78732;78.10214
India;IN;4022;Uttar Pradesh;UP;131929;Gautam Buddha Nagar;28.35898;77.55076
India;IN;4022;Uttar Pradesh;UP;131931;Gawan;28.41969;78.35186
India;IN;4022;Uttar Pradesh;UP;131940;Ghazipur;25.58333;83.58526
India;IN;4022;Uttar Pradesh;UP;131941;Ghiror;27.18912;78.79312
India;IN;4022;Uttar Pradesh;UP;131945;Ghorawal;24.75459;82.77965
India;IN;4022;Uttar Pradesh;UP;131946;Ghosi;26.10587;83.5393
India;IN;4022;Uttar Pradesh;UP;131950;Ghatampur;26.15272;80.16803
India;IN;4022;Uttar Pradesh;UP;131953;Ghaziabad;28.66535;77.43915
India;IN;4022;Uttar Pradesh;UP;131969;Gohand;25.69871;79.54567
India;IN;4022;Uttar Pradesh;UP;131973;Gokul;27.43926;77.72019
India;IN;4022;Uttar Pradesh;UP;131974;Gola Bazar;26.3446;83.35303
India;IN;4022;Uttar Pradesh;UP;131975;Gola Gokarannath;28.07837;80.47054
India;IN;4022;Uttar Pradesh;UP;131981;Gonda;27.18581;81.96693
India;IN;4022;Uttar Pradesh;UP;131990;Gopamau;27.53468;80.28507
India;IN;4022;Uttar Pradesh;UP;131992;Gorakhpur;26.91667;83.25
India;IN;4022;Uttar Pradesh;UP;131998;Goshainganj;26.57115;82.38091
India;IN;4022;Uttar Pradesh;UP;132000;Govardhan;27.49658;77.46263
India;IN;4022;Uttar Pradesh;UP;132005;Greater Noida;28.49615;77.53601
India;IN;4022;Uttar Pradesh;UP;132019;Gulaothi;28.58938;77.79318
India;IN;4022;Uttar Pradesh;UP;132026;Gunnaur;28.23995;78.43994
India;IN;4022;Uttar Pradesh;UP;132035;Gursahaiganj;27.11518;79.73174
India;IN;4022;Uttar Pradesh;UP;132036;Gursarai;25.61677;79.18053
India;IN;4022;Uttar Pradesh;UP;132042;Gyanpur;25.33268;82.46637
India;IN;4022;Uttar Pradesh;UP;132057;Haldaur;29.28988;78.28437
India;IN;4022;Uttar Pradesh;UP;132062;Hamirpur;25.75;80.0
India;IN;4022;Uttar Pradesh;UP;132064;Handia;25.36379;82.18655
India;IN;4022;Uttar Pradesh;UP;132068;Haraiya;26.79477;82.46436
India;IN;4022;Uttar Pradesh;UP;132072;Hardoi;27.41667;80.25
India;IN;4022;Uttar Pradesh;UP;132074;Harduaganj;27.94361;78.15789
India;IN;4022;Uttar Pradesh;UP;132085;Hasanpur;28.72249;78.28436
India;IN;4022;Uttar Pradesh;UP;132087;Hastinapur;29.16042;78.00762
India;IN;4022;Uttar Pradesh;UP;132142;Hapur;28.72985;77.78068
India;IN;4022;Uttar Pradesh;UP;132144;Hathras;27.59551;78.05201
India;IN;4022;Uttar Pradesh;UP;132146;Hata;26.7412;83.74526
India;IN;4022;Uttar Pradesh;UP;132156;Iglas;27.711;77.93967
India;IN;4022;Uttar Pradesh;UP;132157;Ikauna;27.53097;81.96917
India;IN;4022;Uttar Pradesh;UP;132164;Indergarh;26.93521;79.6712
India;IN;4022;Uttar Pradesh;UP;132173;Islamnagar;28.32896;78.72524
India;IN;4022;Uttar Pradesh;UP;132176;Itaunja;27.08347;80.89672
India;IN;4022;Uttar Pradesh;UP;132177;Itimadpur;27.23541;78.19829
India;IN;4022;Uttar Pradesh;UP;132187;Jagdishpur;26.74967;80.5451
India;IN;4022;Uttar Pradesh;UP;132191;Jagnair;26.8636;77.60231
India;IN;4022;Uttar Pradesh;UP;132195;Jahangirpur;28.17919;77.70501
India;IN;4022;Uttar Pradesh;UP;132196;Jahangirabad;28.40549;78.10588
India;IN;4022;Uttar Pradesh;UP;132197;Jahanabad;28.63025;79.71818
India;IN;4022;Uttar Pradesh;UP;132200;Jainpur;26.15389;83.33505
India;IN;4022;Uttar Pradesh;UP;132202;Jais;26.2649;81.54855
India;IN;4022;Uttar Pradesh;UP;132212;Jalesar;27.47315;78.3031
India;IN;4022;Uttar Pradesh;UP;132220;Jalalpur;26.31162;82.73859
India;IN;4022;Uttar Pradesh;UP;132221;Jalalabad;29.61853;77.43908
India;IN;4022;Uttar Pradesh;UP;132224;Jalali;27.8668;78.25267
India;IN;4022;Uttar Pradesh;UP;132242;Jarwal;27.1629;81.54179
India;IN;4022;Uttar Pradesh;UP;132248;Jasrana;27.23587;78.65244
India;IN;4022;Uttar Pradesh;UP;132249;Jaswantnagar;26.88271;78.90256
India;IN;4022;Uttar Pradesh;UP;132252;Jaunpur;25.75;82.75
India;IN;4022;Uttar Pradesh;UP;132264;Jewar;28.122;77.55734
India;IN;4022;Uttar Pradesh;UP;132271;Jhinjhana;29.52118;77.2247
India;IN;4022;Uttar Pradesh;UP;132277;Jhalu;29.33609;78.22608
India;IN;4022;Uttar Pradesh;UP;132279;Jhansi;25.5;78.5
India;IN;4022;Uttar Pradesh;UP;132280;Jhinjhak;26.56093;79.73423
India;IN;4022;Uttar Pradesh;UP;132281;Jhusi;25.43745;81.9055
India;IN;4022;Uttar Pradesh;UP;132303;Jyotiba Phule Nagar;28.7716;78.33871
India;IN;4022;Uttar Pradesh;UP;132306;Jalaun;26.0;79.5
India;IN;4022;Uttar Pradesh;UP;132313;Jansath;29.32502;77.85044
India;IN;4022;Uttar Pradesh;UP;132320;Kabrai;25.40281;79.9997
India;IN;4022;Uttar Pradesh;UP;132322;Kachhwa;25.20615;82.71442
India;IN;4022;Uttar Pradesh;UP;132325;Kadaura;25.98537;79.83842
India;IN;4022;Uttar Pradesh;UP;132335;Kaimganj;27.55441;79.33525
India;IN;4022;Uttar Pradesh;UP;132339;Kairana;29.39541;77.2054
India;IN;4022;Uttar Pradesh;UP;132342;Kakrala;27.89269;79.1945
India;IN;4022;Uttar Pradesh;UP;132361;Kamalganj;27.26181;79.63134
India;IN;4022;Uttar Pradesh;UP;132364;Kampil;27.61268;79.27687
India;IN;4022;Uttar Pradesh;UP;132378;Kannauj;27.0177;79.67846
India;IN;4022;Uttar Pradesh;UP;132384;Kanpur;26.46523;80.34975
India;IN;4022;Uttar Pradesh;UP;132385;Kanpur Dehat;26.41506;79.98957
India;IN;4022;Uttar Pradesh;UP;132400;Karhal;27.00089;78.93935
India;IN;4022;Uttar Pradesh;UP;132413;Karari;25.45241;81.42675
India;IN;4022;Uttar Pradesh;UP;132426;Katra;27.50871;82.02636
India;IN;4022;Uttar Pradesh;UP;132430;Kaushambi District;25.53074;81.37729
India;IN;4022;Uttar Pradesh;UP;132440;Kemri;28.80673;79.2048
India;IN;4022;Uttar Pradesh;UP;132449;Khada;27.18333;83.88333
India;IN;4022;Uttar Pradesh;UP;132454;Khair;27.94195;77.84243
India;IN;4022;Uttar Pradesh;UP;132455;Khairabad;27.52698;80.75461
India;IN;4022;Uttar Pradesh;UP;132459;Khalilabad;26.77268;83.07179
India;IN;4022;Uttar Pradesh;UP;132473;Kharela;25.54277;79.81235
India;IN;4022;Uttar Pradesh;UP;132475;Khargupur;27.37611;81.9882
India;IN;4022;Uttar Pradesh;UP;132479;Kharkhauda;28.83644;77.74159
India;IN;4022;Uttar Pradesh;UP;132483;Khatauli;29.27844;77.73302
India;IN;4022;Uttar Pradesh;UP;132490;Khekra;28.86586;77.2841
India;IN;4022;Uttar Pradesh;UP;132492;Kheri;28.11667;80.71667
India;IN;4022;Uttar Pradesh;UP;132503;Khudaganj;28.14607;79.71472
India;IN;4022;Uttar Pradesh;UP;132509;Khurja;28.25382;77.85535
India;IN;4022;Uttar Pradesh;UP;132512;Khaga;25.77215;81.10393
India;IN;4022;Uttar Pradesh;UP;132514;Khanpur;28.53446;78.06546
India;IN;4022;Uttar Pradesh;UP;132520;Khutar;28.20307;80.27046
India;IN;4022;Uttar Pradesh;UP;132526;Kiraoli;27.13768;77.78516
India;IN;4022;Uttar Pradesh;UP;132528;Kirakat;25.63745;82.91596
India;IN;4022;Uttar Pradesh;UP;132531;Kishanpur;25.64232;81.0227
India;IN;4022;Uttar Pradesh;UP;132532;Kishni;27.02487;79.262
India;IN;4022;Uttar Pradesh;UP;132535;Kithor;28.86684;77.93861
India;IN;4022;Uttar Pradesh;UP;132564;Konch;25.99451;79.15127
India;IN;4022;Uttar Pradesh;UP;132575;Kopaganj;26.01923;83.5663
India;IN;4022;Uttar Pradesh;UP;132589;Kosi;27.79449;77.4368
India;IN;4022;Uttar Pradesh;UP;132592;Kota;24.44643;83.13063
India;IN;4022;Uttar Pradesh;UP;132605;Kotra;25.8077;79.30909
India;IN;4022;Uttar Pradesh;UP;132635;Kulpahar;25.32007;79.63931
India;IN;4022;Uttar Pradesh;UP;132644;Kunda;25.71702;81.51396
India;IN;4022;Uttar Pradesh;UP;132645;Kundarkhi;28.68304;78.78559
India;IN;4022;Uttar Pradesh;UP;132664;Kurara;25.98046;79.98984
India;IN;4022;Uttar Pradesh;UP;132665;Kushinagar;26.74028;83.88889
India;IN;4022;Uttar Pradesh;UP;132676;Kadipur;26.16779;82.37028
India;IN;4022;Uttar Pradesh;UP;132679;Kakori;26.868;80.7857
India;IN;4022;Uttar Pradesh;UP;132683;Kalpi;26.11667;79.73333
India;IN;4022;Uttar Pradesh;UP;132690;Kalinagar;28.62019;80.08152
India;IN;4022;Uttar Pradesh;UP;132697;Kandhla;29.32104;77.27101
India;IN;4022;Uttar Pradesh;UP;132711;Kant;27.81049;79.79185
India;IN;4022;Uttar Pradesh;UP;132712;Kanth;29.05939;78.62951
India;IN;4022;Uttar Pradesh;UP;132722;Kasganj;27.80882;78.64579
India;IN;4022;Uttar Pradesh;UP;132734;Kiratpur;29.50671;78.20613
India;IN;4022;Uttar Pradesh;UP;132745;Lakhna;26.64822;79.1477
India;IN;4022;Uttar Pradesh;UP;132748;Lakhimpur;27.94822;80.77935
India;IN;4022;Uttar Pradesh;UP;132755;Lalitpur;24.5;78.5
India;IN;4022;Uttar Pradesh;UP;132757;Lar;26.20394;83.96906
India;IN;4022;Uttar Pradesh;UP;132775;Loni;28.75143;77.29023
India;IN;4022;Uttar Pradesh;UP;132782;Lucknow;26.83928;80.92313
India;IN;4022;Uttar Pradesh;UP;132783;Lucknow District;26.75;81.0
India;IN;4022;Uttar Pradesh;UP;132790;Laharpur;27.70827;80.90256
India;IN;4022;Uttar Pradesh;UP;132796;Lalganj;25.93182;81.70478
India;IN;4022;Uttar Pradesh;UP;132803;Lawar Khas;29.11091;77.77767
India;IN;4022;Uttar Pradesh;UP;132805;Machhlishahr;25.68564;82.41106
India;IN;4022;Uttar Pradesh;UP;132823;Maghar;26.75586;83.12773
India;IN;4022;Uttar Pradesh;UP;132826;Maharajganj;27.16945;83.50667
India;IN;4022;Uttar Pradesh;UP;132836;Mahmudabad;27.29191;81.11775
India;IN;4022;Uttar Pradesh;UP;132837;Mahoba;25.2921;79.87242
India;IN;4022;Uttar Pradesh;UP;132839;Maholi;27.66368;80.47371
India;IN;4022;Uttar Pradesh;UP;132840;Mahroni;24.58624;78.72771
India;IN;4022;Uttar Pradesh;UP;132845;Mahaban;27.43262;77.74338
India;IN;4022;Uttar Pradesh;UP;132855;Mailani;28.29088;80.3438
India;IN;4022;Uttar Pradesh;UP;132857;Mainpuri;27.16667;79.0
India;IN;4022;Uttar Pradesh;UP;132878;Malihabad;26.92223;80.71078
India;IN;4022;Uttar Pradesh;UP;132899;Mandawar;29.48655;78.12732
India;IN;4022;Uttar Pradesh;UP;132910;Maniar;25.98546;84.17233
India;IN;4022;Uttar Pradesh;UP;132914;Manjhanpur;25.53046;81.37566
India;IN;4022;Uttar Pradesh;UP;132917;Mankapur;27.05189;82.22961
India;IN;4022;Uttar Pradesh;UP;132936;Mariahu;25.60404;82.60379
India;IN;4022;Uttar Pradesh;UP;132940;Mataundh;25.43594;80.15653
India;IN;4022;Uttar Pradesh;UP;132941;Mathura;27.63333;77.58333
India;IN;4022;Uttar Pradesh;UP;132944;Mau;26.0294;83.50756
India;IN;4022;Uttar Pradesh;UP;132945;Mau Aimma;25.69515;81.92336
India;IN;4022;Uttar Pradesh;UP;132946;Maudaha;25.68312;80.11419
India;IN;4022;Uttar Pradesh;UP;132951;Mawana;29.10288;77.92199
India;IN;4022;Uttar Pradesh;UP;132958;Meerut;28.91667;77.68333
India;IN;4022;Uttar Pradesh;UP;132962;Mehnagar;25.87889;83.11611
India;IN;4022;Uttar Pradesh;UP;132963;Mehndawal;26.97579;83.10995
India;IN;4022;Uttar Pradesh;UP;132974;Milak;28.61031;79.16997
India;IN;4022;Uttar Pradesh;UP;132976;Mirzapur;25.1449;82.56534
India;IN;4022;Uttar Pradesh;UP;132977;Misrikh;27.43137;80.53157
India;IN;4022;Uttar Pradesh;UP;132981;Mohanpur;28.25261;80.24498
India;IN;4022;Uttar Pradesh;UP;132986;Mohan;26.78008;80.67497
India;IN;4022;Uttar Pradesh;UP;133001;Moradabad;28.8525;78.79703
India;IN;4022;Uttar Pradesh;UP;133004;Moth;25.72595;78.95029
India;IN;4022;Uttar Pradesh;UP;133007;Mubarakpur;26.08866;83.29088
India;IN;4022;Uttar Pradesh;UP;133014;Mughal Sarai;25.28307;83.11968
India;IN;4022;Uttar Pradesh;UP;133016;Muhammadabad;25.61907;83.75576
India;IN;4022;Uttar Pradesh;UP;133038;Mursan;27.57788;77.94091
India;IN;4022;Uttar Pradesh;UP;133043;Muradnagar;28.78069;77.49865
India;IN;4022;Uttar Pradesh;UP;133048;Musafir-Khana;26.37837;81.79607
India;IN;4022;Uttar Pradesh;UP;133051;Muzaffarnagar;29.45;77.58333
India;IN;4022;Uttar Pradesh;UP;133057;Madhoganj;27.11807;80.14058
India;IN;4022;Uttar Pradesh;UP;133058;Madhogarh;26.27522;79.1859
India;IN;4022;Uttar Pradesh;UP;133079;Manikpur;25.06083;81.09961
India;IN;4022;Uttar Pradesh;UP;133087;Marahra;27.7368;78.56891
India;IN;4022;Uttar Pradesh;UP;133095;Mirganj;28.54012;79.20817
India;IN;4022;Uttar Pradesh;UP;133096;Miranpur;29.29026;77.94939
India;IN;4022;Uttar Pradesh;UP;133097;Miranpur Katra;28.02963;79.66778
India;IN;4022;Uttar Pradesh;UP;133109;Nadigaon;26.10784;79.02283
India;IN;4022;Uttar Pradesh;UP;133119;Nagram;26.61872;81.14043
India;IN;4022;Uttar Pradesh;UP;133120;Nagina;29.44433;78.43646
India;IN;4022;Uttar Pradesh;UP;133127;Najibabad;29.61194;78.34274
India;IN;4022;Uttar Pradesh;UP;133129;Nakur;29.91964;77.30438
India;IN;4022;Uttar Pradesh;UP;133139;Nanauta;29.71215;77.41728
India;IN;4022;Uttar Pradesh;UP;133142;Nandgaon;27.71102;77.38653
India;IN;4022;Uttar Pradesh;UP;133161;Narauli;28.48547;78.71484
India;IN;4022;Uttar Pradesh;UP;133162;Naraura;28.20147;78.38723
India;IN;4022;Uttar Pradesh;UP;133183;Nautanwa;27.42752;83.41789
India;IN;4022;Uttar Pradesh;UP;133191;Nawabganj;26.93129;81.19841
India;IN;4022;Uttar Pradesh;UP;133212;Nichlaul;27.31247;83.7253
India;IN;4022;Uttar Pradesh;UP;133215;Nihtaur;29.32416;78.38724
India;IN;4022;Uttar Pradesh;UP;133225;Niwari;28.87611;77.5382
India;IN;4022;Uttar Pradesh;UP;133228;Nizamabad;26.05295;83.05787
India;IN;4022;Uttar Pradesh;UP;133230;Noida;28.58;77.33
India;IN;4022;Uttar Pradesh;UP;133270;Nanpara;27.86459;81.50036
India;IN;4022;Uttar Pradesh;UP;133292;Nurpur;29.14956;78.4084
India;IN;4022;Uttar Pradesh;UP;133295;Obra;24.41863;82.98797
India;IN;4022;Uttar Pradesh;UP;133302;Orai;25.99023;79.45334
India;IN;4022;Uttar Pradesh;UP;133303;Oran;25.36882;80.7423
India;IN;4022;Uttar Pradesh;UP;133309;Pachperwa;27.51234;82.64297
India;IN;4022;Uttar Pradesh;UP;133316;Padrauna;26.90403;83.98087
India;IN;4022;Uttar Pradesh;UP;133318;Pahasu;28.1722;78.06376
India;IN;4022;Uttar Pradesh;UP;133326;Palia Kalan;28.43205;80.58137
India;IN;4022;Uttar Pradesh;UP;133365;Parshadepur;26.07354;81.49207
India;IN;4022;Uttar Pradesh;UP;133372;Parichhatgarh;28.97841;77.93422
India;IN;4022;Uttar Pradesh;UP;133385;Patiali;27.69086;78.99823
India;IN;4022;Uttar Pradesh;UP;133391;Patti;25.9215;82.20048
India;IN;4022;Uttar Pradesh;UP;133398;Pawayan;28.06626;80.10305
India;IN;4022;Uttar Pradesh;UP;133432;Phalauda;29.18824;77.82996
India;IN;4022;Uttar Pradesh;UP;133435;Phaphund;26.59888;79.46437
India;IN;4022;Uttar Pradesh;UP;133436;Phariha;27.32166;78.47267
India;IN;4022;Uttar Pradesh;UP;133443;Phulpur;25.54895;82.0895
India;IN;4022;Uttar Pradesh;UP;133445;Pihani;27.61987;80.20343
India;IN;4022;Uttar Pradesh;UP;133447;Pilkhua;28.71271;77.656
India;IN;4022;Uttar Pradesh;UP;133452;Pinahat;26.88487;78.37647
India;IN;4022;Uttar Pradesh;UP;133456;Pipraich;26.82745;83.52632
India;IN;4022;Uttar Pradesh;UP;133488;Pratapgarh;25.75;81.75
India;IN;4022;Uttar Pradesh;UP;133495;Pukhrayan;26.22375;79.83739
India;IN;4022;Uttar Pradesh;UP;133514;Purwa;26.45756;80.77403
India;IN;4022;Uttar Pradesh;UP;133531;Pali;24.49188;78.41617
India;IN;4022;Uttar Pradesh;UP;133550;Parichha;25.50789;78.75954
India;IN;4022;Uttar Pradesh;UP;133561;Pilibhit;28.63124;79.80436
India;IN;4022;Uttar Pradesh;UP;133569;Puranpur;28.51283;80.14829
India;IN;4022;Uttar Pradesh;UP;133578;Rabupura;28.25153;77.60253
India;IN;4022;Uttar Pradesh;UP;133580;Raebareli;26.2309;81.23315
India;IN;4022;Uttar Pradesh;UP;133612;Rasra;25.8576;83.85487
India;IN;4022;Uttar Pradesh;UP;133613;Rasulabad;26.74491;80.49012
India;IN;4022;Uttar Pradesh;UP;133628;Renukut;24.21641;83.0358
India;IN;4022;Uttar Pradesh;UP;133629;Reoti;25.85091;84.3778
India;IN;4022;Uttar Pradesh;UP;133637;Richha;28.69467;79.52284
India;IN;4022;Uttar Pradesh;UP;133641;Robertsganj;24.6886;83.06784
India;IN;4022;Uttar Pradesh;UP;133655;Rura;26.49001;79.90108
India;IN;4022;Uttar Pradesh;UP;133658;Radhakund;27.52432;77.49101
India;IN;4022;Uttar Pradesh;UP;133688;Rajapur;25.38725;81.15125
India;IN;4022;Uttar Pradesh;UP;133700;Ramkola;26.90172;83.83758
India;IN;4022;Uttar Pradesh;UP;133704;Ramnagar;25.26907;83.02971
India;IN;4022;Uttar Pradesh;UP;133705;Rampur;28.81014;79.02699
India;IN;4022;Uttar Pradesh;UP;133707;Rampura;26.34967;79.18234
India;IN;4022;Uttar Pradesh;UP;133720;Ranipur;25.25034;79.06204
India;IN;4022;Uttar Pradesh;UP;133723;Rath;25.59474;79.5666
India;IN;4022;Uttar Pradesh;UP;133728;Raya;27.55607;77.78972
India;IN;4022;Uttar Pradesh;UP;133737;Rudarpur;26.44467;83.61302
India;IN;4022;Uttar Pradesh;UP;133744;Sadabad;27.43818;78.03758
India;IN;4022;Uttar Pradesh;UP;133747;Safipur;26.73783;80.3435
India;IN;4022;Uttar Pradesh;UP;133750;Sahaspur;29.12125;78.62273
India;IN;4022;Uttar Pradesh;UP;133751;Sahaswan;28.07227;78.75082
India;IN;4022;Uttar Pradesh;UP;133753;Saharanpur;29.9;77.68333
India;IN;4022;Uttar Pradesh;UP;133754;Sahawar;27.79603;78.83373
India;IN;4022;Uttar Pradesh;UP;133755;Saidpur;25.53749;83.22378
India;IN;4022;Uttar Pradesh;UP;133762;Sakit;27.43463;78.77903
India;IN;4022;Uttar Pradesh;UP;133765;Salon;26.02857;81.45403
India;IN;4022;Uttar Pradesh;UP;133770;Sambhal;28.58498;78.56959
India;IN;4022;Uttar Pradesh;UP;133773;Samthar;25.84348;78.90683
India;IN;4022;Uttar Pradesh;UP;133778;Sandila;27.06989;80.51497
India;IN;4022;Uttar Pradesh;UP;133792;Sant Kabir Nagar;26.79016;83.03481
India;IN;4022;Uttar Pradesh;UP;133793;Sant Ravi Das Nagar;25.35792;82.4308
India;IN;4022;Uttar Pradesh;UP;133799;Sarai Ekdil;26.74442;79.09353
India;IN;4022;Uttar Pradesh;UP;133802;Sarauli;28.49404;79.09177
India;IN;4022;Uttar Pradesh;UP;133803;Sardhana;29.14551;77.61433
India;IN;4022;Uttar Pradesh;UP;133812;Sarai Mir;26.02705;82.91843
India;IN;4022;Uttar Pradesh;UP;133813;Sarai Akil;25.3789;81.51035
India;IN;4022;Uttar Pradesh;UP;133814;Sarila;25.77579;79.67535
India;IN;4022;Uttar Pradesh;UP;133821;Satrikh;26.86045;81.19567
India;IN;4022;Uttar Pradesh;UP;133828;Saurikh;27.03051;79.48813
India;IN;4022;Uttar Pradesh;UP;133833;Sector;28.5708;77.3261
India;IN;4022;Uttar Pradesh;UP;133839;Seohara;29.20904;78.58837
India;IN;4022;Uttar Pradesh;UP;133855;Shamsabad;27.01718;78.12358
India;IN;4022;Uttar Pradesh;UP;133856;Shankargarh;25.182;81.61769
India;IN;4022;Uttar Pradesh;UP;133862;Shergarh;28.65128;79.36815
India;IN;4022;Uttar Pradesh;UP;133864;Sherkot;29.32704;78.57429
India;IN;4022;Uttar Pradesh;UP;133867;Shikohabad;27.108;78.58661
India;IN;4022;Uttar Pradesh;UP;133869;Shikarpur;28.28072;78.01411
India;IN;4022;Uttar Pradesh;UP;133885;Shrawasti;27.50746;82.0047
India;IN;4022;Uttar Pradesh;UP;133892;Shahganj;26.04965;82.68423
India;IN;4022;Uttar Pradesh;UP;133894;Shahi;28.55023;79.31761
India;IN;4022;Uttar Pradesh;UP;133895;Shahjahanpur;28.0;79.83333
India;IN;4022;Uttar Pradesh;UP;133901;Shahpur;29.3501;77.5516
India;IN;4022;Uttar Pradesh;UP;133905;Shahabad;27.6431;79.9402
India;IN;4022;Uttar Pradesh;UP;133913;Shamli;29.4497;77.30959
India;IN;4022;Uttar Pradesh;UP;133914;Shishgarh;28.72928;79.31469
India;IN;4022;Uttar Pradesh;UP;133918;Siddharthnagar;27.25797;83.01465
India;IN;4022;Uttar Pradesh;UP;133921;Sidhauli;27.28202;80.8345
India;IN;4022;Uttar Pradesh;UP;133923;Sidhpura;27.63312;78.86918
India;IN;4022;Uttar Pradesh;UP;133928;Sikandarpur;26.04327;84.05298
India;IN;4022;Uttar Pradesh;UP;133929;Sikandarabad;28.45226;77.70004
India;IN;4022;Uttar Pradesh;UP;133930;Sikandra;26.36722;79.6298
India;IN;4022;Uttar Pradesh;UP;133931;Sikandra Rao;27.68859;78.37985
India;IN;4022;Uttar Pradesh;UP;133963;Sirsi;28.63916;78.64303
India;IN;4022;Uttar Pradesh;UP;133965;Sirsa;25.2634;82.0919
India;IN;4022;Uttar Pradesh;UP;133966;Sirsaganj;27.05715;78.68661
India;IN;4022;Uttar Pradesh;UP;133969;Sirathu;25.64292;81.31855
India;IN;4022;Uttar Pradesh;UP;133971;Sisauli;29.41386;77.4689
India;IN;4022;Uttar Pradesh;UP;133972;Siswa Bazar;27.14652;83.75803
India;IN;4022;Uttar Pradesh;UP;133992;Sonbhadra;24.40212;83.05352
India;IN;4022;Uttar Pradesh;UP;134005;Soron;27.89055;78.74621
India;IN;4022;Uttar Pradesh;UP;134040;Sultanpur;26.25;82.0
India;IN;4022;Uttar Pradesh;UP;134053;Surianwan;25.46387;82.41922
India;IN;4022;Uttar Pradesh;UP;134056;Suar;29.02841;79.05654
India;IN;4022;Uttar Pradesh;UP;134059;Sadat;25.67117;83.30269
India;IN;4022;Uttar Pradesh;UP;134072;Sandi;27.28867;79.9519
India;IN;4022;Uttar Pradesh;UP;134080;Sasni;27.70287;78.08278
India;IN;4022;Uttar Pradesh;UP;134091;Sitapur;27.5;80.91667
India;IN;4022;Uttar Pradesh;UP;134136;Thakurdwara;29.19203;78.86145
India;IN;4022;Uttar Pradesh;UP;134165;Thana Bhawan;29.58605;77.41811
India;IN;4022;Uttar Pradesh;UP;134170;Tikaitnagar;26.94612;81.56583
India;IN;4022;Uttar Pradesh;UP;134171;Tilhar;27.96282;79.73827
India;IN;4022;Uttar Pradesh;UP;134173;Tindwari;25.61739;80.52718
India;IN;4022;Uttar Pradesh;UP;134202;Titron;29.66824;77.32391
India;IN;4022;Uttar Pradesh;UP;134210;Tori-Fatehpur;25.45505;79.11428
India;IN;4022;Uttar Pradesh;UP;134218;Tulsipur;27.5337;82.41653
India;IN;4022;Uttar Pradesh;UP;134229;Tajpur;29.16242;78.48458
India;IN;4022;Uttar Pradesh;UP;134231;Talbahat;25.04357;78.43441
India;IN;4022;Uttar Pradesh;UP;134233;Talgram;27.04753;79.64811
India;IN;4022;Uttar Pradesh;UP;134235;Tanda;28.97621;78.94187
India;IN;4022;Uttar Pradesh;UP;134245;Tikri;29.2291;77.35479
India;IN;4022;Uttar Pradesh;UP;134248;Tundla;27.2146;78.23683
India;IN;4022;Uttar Pradesh;UP;134261;Ugu;26.79681;80.32093
India;IN;4022;Uttar Pradesh;UP;134262;Ujhani;28.00311;79.00821
